Boston Logan International   BOS   |Alaska|22:29|3|
Boston Logan International   BOS   |American|10:28|1|
Boston Logan International   BOS   |United|19:14|14|
Brookings Regional   BKX   |Alaska|07:11|8|
Brookings Regional   BKX   |Alaska|10:33|17|
Brookings Regional   BKX   |Alaska|13:14|5|
Brookings Regional   BKX   |Alaska|13:27|5|
Brookings Regional   BKX   |Alaska|20:43|2|
Brookings Regional   BKX   |Continental|02:20|15|
Brookings Regional   BKX   |Continental|19:36|8|
Brookings Regional   BKX   |Delta|05:22|11|
Brookings Regional   BKX   |Northwest|03:13|12|
Brookings Regional   BKX   |Northwest|22:22|5|
Brookings Regional   BKX   |Skywest|18:22|11|
Brookings Regional   BKX   |Southwest|09:42|11|
Brookings Regional   BKX   |Southwest|09:47|7|
Brookings Regional   BKX   |Southwest|15:14|18|
Brookings Regional   BKX   |USAir|02:47|15|
Brookings Regional   BKX   |United|12:49|15|
Brookings Regional   BKX   |United|20:30|17|
Brookings Regional   BKX   |United|21:25|7|
Buffalo Niagara International   BUF   |AirCanada|08:15|14|
Buffalo Niagara International   BUF   |Alaska|11:19|4|
Buffalo Niagara International   BUF   |Alaska|18:54|7|
Buffalo Niagara International   BUF   |Alaska|21:58|13|
Buffalo Niagara International   BUF   |American|17:13|5|
Buffalo Niagara International   BUF   |Continental|16:29|4|
Buffalo Niagara International   BUF   |Delta|20:14|11|
Buffalo Niagara International   BUF   |Northwest|11:43|13|
Buffalo Niagara International   BUF   |Southwest|01:01|12|
Buffalo Niagara International   BUF   |USAir|04:44|1|
Buffalo Niagara International   BUF   |USAir|16:51|6|
Buffalo Niagara International   BUF   |USAir|18:42|1|
Burbank Bob Hope   BUR   |Alaska|10:11|10|
Burbank Bob Hope   BUR   |American|03:13|10|
Burbank Bob Hope   BUR   |Continental|13:22|13|
Burbank Bob Hope   BUR   |Skywest|06:43|1|
Burbank Bob Hope   BUR   |Skywest|08:42|8|
Burlington International   BTV   |AirCanada|11:39|8|
Burlington International   BTV   |AirCanada|12:14|10|
Burlington International   BTV   |Alaska|14:22|1|
Burlington International   BTV   |Alaska|22:50|2|
Burlington International   BTV   |American|11:50|8|
Burlington International   BTV   |Northwest|12:42|8|
Burlington International   BTV   |Skywest|10:00|6|
Burlington International   BTV   |Southwest|22:42|4|
Burlington International   BTV   |USAir|15:56|1|
Burlington International   BTV   |United|01:29|11|
Chadron Municipal   CDR   |AirCanada|10:44|3|
Chadron Municipal   CDR   |American|04:25|9|
Chadron Municipal   CDR   |American|10:33|19|
Chadron Municipal   CDR   |Continental|15:27|17|
Chadron Municipal   CDR   |Continental|21:29|5|
Chadron Municipal   CDR   |Northwest|03:09|9|
Chadron Municipal   CDR   |Northwest|12:29|18|
Chadron Municipal   CDR   |Northwest|12:44|12|
Chadron Municipal   CDR   |Skywest|06:36|13|
Chadron Municipal   CDR   |Skywest|12:26|12|
Charlotte Douglas International   CLT   |AirCanada|11:06|7|
Charlotte Douglas International   CLT   |AirCanada|18:46|2|
Charlotte Douglas International   CLT   |AirCanada|22:39|19|
Charlotte Douglas International   CLT   |Alaska|10:52|18|
Charlotte Douglas International   CLT   |Alaska|17:02|6|
Charlotte Douglas International   CLT   |Northwest|02:11|9|
Charlotte Douglas International   CLT   |Northwest|04:17|11|
Charlotte Douglas International   CLT   |Northwest|04:25|15|
Charlotte Douglas International   CLT   |Skywest|15:35|10|
Charlotte Douglas International   CLT   |USAir|19:08|18|
Charlotte Douglas International   CLT   |United|00:33|18|
Charlotte Douglas International   CLT   |United|13:19|13|
Charlotte Douglas International   CLT   |United|17:56|15|
Cheyenne Regional   CYS   |AirCanada|12:07|13|
Cheyenne Regional   CYS   |AirCanada|13:23|6|
Cheyenne Regional   CYS   |Continental|01:00|18|
Cheyenne Regional   CYS   |Continental|17:42|18|
Cheyenne Regional   CYS   |Delta|09:06|19|
Cheyenne Regional   CYS   |Delta|21:38|16|
Cheyenne Regional   CYS   |Northwest|07:09|9|
Cheyenne Regional   CYS   |Southwest|22:16|4|
Cheyenne Regional   CYS   |USAir|05:58|18|
Cheyenne Regional   CYS   |USAir|07:48|18|
Cheyenne Regional   CYS   |USAir|20:34|16|
Cheyenne Regional   CYS   |United|15:38|4|
Chicago Midway International   MDW   |AirCanada|06:40|3|
Chicago Midway International   MDW   |Alaska|13:50|13|
Chicago Midway International   MDW   |American|04:15|18|
Chicago Midway International   MDW   |American|18:25|8|
Chicago Midway International   MDW   |Continental|00:48|5|
Chicago Midway International   MDW   |Delta|03:02|16|
Chicago Midway International   MDW   |Northwest|11:42|14|
Chicago Midway International   MDW   |Southwest|10:37|7|
Chicago Midway International   MDW   |USAir|11:14|6|
Chicago Midway International   MDW   |USAir|19:21|2|
Chicago O'Hare International   ORD   |American|22:32|18|
Chicago O'Hare International   ORD   |Continental|18:19|17|
Chicago O'Hare International   ORD   |Delta|03:03|18|
Chicago O'Hare International   ORD   |Delta|05:26|2|
Chicago O'Hare International   ORD   |Delta|16:21|8|
Chicago O'Hare International   ORD   |Delta|17:18|8|
Chicago O'Hare International   ORD   |Skywest|15:51|18|
Chicago O'Hare International   ORD   |Southwest|16:18|15|
Chicago O'Hare International   ORD   |USAir|06:13|14|
Chicago O'Hare International   ORD   |USAir|09:53|1|
Chicago O'Hare International   ORD   |USAir|15:04|11|
Chicago O'Hare International   ORD   |United|11:26|15|
Chicago O'Hare International   ORD   |United|14:32|4|
Chicago O'Hare International   ORD   |United|16:35|18|
Chicago O'Hare International   ORD   |United|19:40|3|
Cincinnati Northern Kentucky Int.  CVG   |AirCanada|17:05|17|
Cincinnati Northern Kentucky Int.  CVG   |Alaska|15:39|10|
Cincinnati Northern Kentucky Int.  CVG   |American|02:19|11|
Cincinnati Northern Kentucky Int.  CVG   |American|16:07|2|
Cincinnati Northern Kentucky Int.  CVG   |American|16:21|16|
Cincinnati Northern Kentucky Int.  CVG   |American|21:11|6|
Cincinnati Northern Kentucky Int.  CVG   |Continental|05:44|4|
Cincinnati Northern Kentucky Int.  CVG   |Continental|05:48|5|
Cincinnati Northern Kentucky Int.  CVG   |Continental|09:07|12|
Cincinnati Northern Kentucky Int.  CVG   |Continental|21:39|4|
Cincinnati Northern Kentucky Int.  CVG   |Northwest|05:18|7|
Cincinnati Northern Kentucky Int.  CVG   |Northwest|15:03|15|
Cincinnati Northern Kentucky Int.  CVG   |Skywest|20:14|2|
Cincinnati Northern Kentucky Int.  CVG   |Skywest|21:36|12|
Cincinnati Northern Kentucky Int.  CVG   |USAir|09:09|10|
Cincinnati Northern Kentucky Int.  CVG   |USAir|17:45|15|
Cincinnati Northern Kentucky Int.  CVG   |United|05:14|16|
Cincinnati Northern Kentucky Int.  CVG   |United|19:36|18|
Cincinnati Northern Kentucky Int.  CVG   |United|21:02|19|
Clovis Municipal   CVN   |AirCanada|02:23|3|
Clovis Municipal   CVN   |Alaska|15:27|12|
Clovis Municipal   CVN   |Continental|01:37|19|
Clovis Municipal   CVN   |Continental|07:34|7|
Clovis Municipal   CVN   |Continental|14:28|12|
Clovis Municipal   CVN   |Continental|22:32|1|
Clovis Municipal   CVN   |Delta|13:23|1|
Clovis Municipal   CVN   |Delta|20:55|3|
Clovis Municipal   CVN   |Northwest|01:16|16|
Clovis Municipal   CVN   |Skywest|11:04|3|
Clovis Municipal   CVN   |United|15:25|9|
Cortez Municipal   CEZ   |AirCanada|16:16|5|
Cortez Municipal   CEZ   |AirCanada|22:22|14|
Cortez Municipal   CEZ   |Alaska|02:16|4|
Cortez Municipal   CEZ   |Alaska|03:22|13|
Cortez Municipal   CEZ   |Alaska|05:14|14|
Cortez Municipal   CEZ   |American|13:57|5|
Cortez Municipal   CEZ   |Northwest|04:22|18|
Cortez Municipal   CEZ   |Northwest|13:55|2|
Cortez Municipal   CEZ   |Northwest|14:33|6|
Cortez Municipal   CEZ   |Northwest|14:46|2|
Cortez Municipal   CEZ   |USAir|20:49|19|
Cortez Municipal   CEZ   |United|06:00|15|
Cortez Municipal   CEZ   |United|15:43|6|
Dallas Fort Worth Int.   DFW   |Alaska|11:54|5|
Dallas Fort Worth Int.   DFW   |Continental|03:15|3|
Dallas Fort Worth Int.   DFW   |Delta|08:05|4|
Dallas Fort Worth Int.   DFW   |Delta|18:55|14|
Dallas Fort Worth Int.   DFW   |Delta|22:28|5|
Dallas Fort Worth Int.   DFW   |Northwest|21:00|6|
Dallas Fort Worth Int.   DFW   |Skywest|10:02|5|
Dallas Fort Worth Int.   DFW   |Southwest|11:41|19|
Dallas Fort Worth Int.   DFW   |USAir|11:34|7|
Dallas Fort Worth Int.   DFW   |USAir|20:03|12|
Dallas Fort Worth Int.   DFW   |United|03:43|7|
Dallas Love Field   DAL   |AirCanada|07:20|8|
Dallas Love Field   DAL   |Alaska|00:26|9|
Dallas Love Field   DAL   |Alaska|00:27|14|
Dallas Love Field   DAL   |Alaska|11:52|8|
Dallas Love Field   DAL   |Continental|06:48|11|
Dallas Love Field   DAL   |Southwest|00:57|16|
Dallas Love Field   DAL   |USAir|14:14|12|
Dallas Love Field   DAL   |United|03:34|16|
Dallas Love Field   DAL   |United|20:50|6|
Dayton International   DAY   |AirCanada|06:45|14|
Dayton International   DAY   |Alaska|06:54|10|
Dayton International   DAY   |Alaska|09:35|12|
Dayton International   DAY   |American|10:47|18|
Dayton International   DAY   |American|15:58|2|
Dayton International   DAY   |Continental|16:54|16|
Dayton International   DAY   |Delta|13:28|5|
Dayton International   DAY   |Delta|17:13|5|
Dayton International   DAY   |Northwest|13:19|19|
Dayton International   DAY   |Northwest|16:51|19|
Dayton International   DAY   |USAir|02:13|2|
Dayton International   DAY   |USAir|07:46|1|
Dayton International   DAY   |United|09:10|11|
Dayton International   DAY   |United|20:56|14|
Denver International   DEN   |AirCanada|13:35|7|
Denver International   DEN   |AirCanada|21:09|15|
Denver International   DEN   |Alaska|07:46|15|
Denver International   DEN   |Alaska|11:33|7|
Denver International   DEN   |Alaska|17:14|16|
Denver International   DEN   |Alaska|17:33|2|
Denver International   DEN   |Northwest|08:01|4|
Denver International   DEN   |Skywest|12:22|5|
Denver International   DEN   |Skywest|14:42|7|
Denver International   DEN   |Southwest|08:42|6|
Denver International   DEN   |United|21:40|18|
Detroit Metropolitan Wayne County  DTW   |AirCanada|04:05|8|
Detroit Metropolitan Wayne County  DTW   |AirCanada|15:36|11|
Detroit Metropolitan Wayne County  DTW   |Alaska|07:07|16|
Detroit Metropolitan Wayne County  DTW   |American|12:10|11|
Detroit Metropolitan Wayne County  DTW   |Continental|15:25|4|
Detroit Metropolitan Wayne County  DTW   |Continental|19:44|3|
Detroit Metropolitan Wayne County  DTW   |Continental|21:53|12|
Detroit Metropolitan Wayne County  DTW   |Delta|08:15|12|
Detroit Metropolitan Wayne County  DTW   |Northwest|06:40|16|
Detroit Metropolitan Wayne County  DTW   |Northwest|14:38|17|
Detroit Metropolitan Wayne County  DTW   |USAir|02:34|2|
Dickinson Theodore Roosevelt Regional   DIK   |AirCanada|14:48|19|
Dickinson Theodore Roosevelt Regional   DIK   |Alaska|15:05|4|
Dickinson Theodore Roosevelt Regional   DIK   |Alaska|15:09|17|
Dickinson Theodore Roosevelt Regional   DIK   |Alaska|21:13|5|
Dickinson Theodore Roosevelt Regional   DIK   |American|06:00|7|
Dickinson Theodore Roosevelt Regional   DIK   |American|13:39|3|
Dickinson Theodore Roosevelt Regional   DIK   |Delta|11:44|5|
Dickinson Theodore Roosevelt Regional   DIK   |Delta|13:49|3|
Dickinson Theodore Roosevelt Regional   DIK   |Northwest|02:38|16|
Dickinson Theodore Roosevelt Regional   DIK   |Northwest|12:38|13|
Dickinson Theodore Roosevelt Regional   DIK   |Northwest|15:20|12|
Dickinson Theodore Roosevelt Regional   DIK   |Skywest|17:23|11|
Dodge City Regional   DDC   |AirCanada|04:27|8|
Dodge City Regional   DDC   |Alaska|02:45|10|
Dodge City Regional   DDC   |Alaska|03:36|4|
Dodge City Regional   DDC   |American|17:57|1|
Dodge City Regional   DDC   |Continental|09:08|6|
Dodge City Regional   DDC   |Continental|13:14|16|
Dodge City Regional   DDC   |Continental|14:52|14|
Dodge City Regional   DDC   |Continental|22:38|3|
Dodge City Regional   DDC   |Delta|04:50|8|
Dodge City Regional   DDC   |Delta|16:06|14|
Dodge City Regional   DDC   |Northwest|06:04|9|
Dodge City Regional   DDC   |Northwest|18:04|15|
Dodge City Regional   DDC   |Skywest|05:09|16|
Dodge City Regional   DDC   |USAir|08:17|14|
Dodge City Regional   DDC   |United|14:52|13|
Dodge City Regional   DDC   |United|22:22|14|
El Paso International   ELP   |Alaska|03:07|7|
El Paso International   ELP   |Alaska|10:08|10|
El Paso International   ELP   |Alaska|19:48|15|
El Paso International   ELP   |Southwest|22:33|7|
El Paso International   ELP   |USAir|07:52|2|
El Paso International   ELP   |USAir|19:32|12|
El Paso International   ELP   |United|12:37|18|
Fort Lauderdale Hollywood Int.  FLL   |Alaska|05:25|10|
Fort Lauderdale Hollywood Int.  FLL   |Alaska|16:30|5|
Fort Lauderdale Hollywood Int.  FLL   |Alaska|21:35|2|
Fort Lauderdale Hollywood Int.  FLL   |American|07:42|6|
Fort Lauderdale Hollywood Int.  FLL   |Continental|13:42|4|
Fort Lauderdale Hollywood Int.  FLL   |Delta|04:54|10|
Fort Lauderdale Hollywood Int.  FLL   |Northwest|12:40|4|
Fort Lauderdale Hollywood Int.  FLL   |USAir|00:35|7|
Fort Myers International   RSW   |AirCanada|04:24|12|
Fort Myers International   RSW   |American|09:26|2|
Fort Myers International   RSW   |American|13:49|3|
Fort Myers International   RSW   |Delta|12:09|1|
Fort Myers International   RSW   |Southwest|02:43|16|
Fort Myers International   RSW   |United|06:46|11|
Four Corners Regional   FMN   |AirCanada|06:10|9|
Four Corners Regional   FMN   |Alaska|03:19|3|
Four Corners Regional   FMN   |Continental|10:44|19|
Four Corners Regional   FMN   |Continental|15:02|3|
Four Corners Regional   FMN   |Delta|06:57|10|
Four Corners Regional   FMN   |Delta|14:20|16|
Four Corners Regional   FMN   |Northwest|02:46|17|
Four Corners Regional   FMN   |Northwest|17:18|12|
Four Corners Regional   FMN   |USAir|14:28|4|
Four Corners Regional   FMN   |USAir|22:14|1|
Four Corners Regional   FMN   |United|14:53|1|
Four Corners Regional   FMN   |United|17:34|10|
Four Corners Regional   FMN   |United|21:24|7|
Fresno Yosemite International   FAT   |AirCanada|04:13|17|
Fresno Yosemite International   FAT   |Alaska|07:36|17|
Fresno Yosemite International   FAT   |Continental|05:18|10|
Fresno Yosemite International   FAT   |Continental|05:52|8|
Fresno Yosemite International   FAT   |Continental|13:34|4|
Fresno Yosemite International   FAT   |Southwest|02:20|11|
Fresno Yosemite International   FAT   |Southwest|19:02|10|
Fresno Yosemite International   FAT   |USAir|06:00|10|
Fresno Yosemite International   FAT   |United|05:18|5|
Fresno Yosemite International   FAT   |United|07:37|3|
Gallup Municipal   GUP   |Alaska|01:15|14|
Gallup Municipal   GUP   |Alaska|07:44|12|
Gallup Municipal   GUP   |American|01:19|5|
Gallup Municipal   GUP   |Delta|03:22|7|
Gallup Municipal   GUP   |Delta|21:11|9|
Gallup Municipal   GUP   |Northwest|02:38|17|
Gallup Municipal   GUP   |Skywest|10:47|7|
Gallup Municipal   GUP   |Southwest|05:26|14|
Gallup Municipal   GUP   |USAir|00:38|12|
Gallup Municipal   GUP   |USAir|16:17|19|
Gallup Municipal   GUP   |USAir|18:20|7|
Gallup Municipal   GUP   |United|07:35|17|
Greater Rochester International   ROC   |AirCanada|14:26|7|
Greater Rochester International   ROC   |AirCanada|21:48|16|
Greater Rochester International   ROC   |American|08:56|17|
Greater Rochester International   ROC   |Continental|00:19|10|
Greater Rochester International   ROC   |Continental|14:01|19|
Greater Rochester International   ROC   |Delta|06:54|15|
Greater Rochester International   ROC   |Delta|17:01|16|
Greater Rochester International   ROC   |Northwest|00:57|7|
Greater Rochester International   ROC   |Skywest|12:29|15|
Greater Rochester International   ROC   |USAir|13:46|6|
Greater Rochester International   ROC   |United|17:09|6|
Hilo International   ITO   |AirCanada|21:56|5|
Hilo International   ITO   |Alaska|02:37|2|
Hilo International   ITO   |Alaska|20:01|6|
Hilo International   ITO   |American|09:33|8|
Hilo International   ITO   |Continental|11:00|6|
Hilo International   ITO   |Delta|09:01|11|
Hilo International   ITO   |Delta|11:38|18|
Hilo International   ITO   |Skywest|07:19|1|
Hilo International   ITO   |Southwest|05:44|5|
Hilo International   ITO   |USAir|02:45|18|
Hilo International   ITO   |USAir|13:14|2|
Hilo International   ITO   |USAir|21:22|15|
Hilo International   ITO   |United|04:05|1|
Honolulu International   HNL   |AirCanada|16:13|3|
Honolulu International   HNL   |AirCanada|16:17|19|
Honolulu International   HNL   |Alaska|18:07|12|
Honolulu International   HNL   |American|07:41|9|
Honolulu International   HNL   |American|13:47|2|
Honolulu International   HNL   |Continental|01:20|2|
Honolulu International   HNL   |Continental|05:20|11|
Honolulu International   HNL   |Continental|07:58|11|
Honolulu International   HNL   |Continental|18:36|13|
Honolulu International   HNL   |Delta|13:04|1|
Honolulu International   HNL   |Northwest|18:57|16|
Honolulu International   HNL   |Southwest|08:51|9|
Honolulu International   HNL   |USAir|16:51|12|
Honolulu International   HNL   |United|20:12|8|
Houston George Bush Intercont.  IAH   |AirCanada|20:51|7|
Houston George Bush Intercont.  IAH   |Alaska|05:41|9|
Houston George Bush Intercont.  IAH   |Alaska|18:07|13|
Houston George Bush Intercont.  IAH   |Alaska|19:05|17|
Houston George Bush Intercont.  IAH   |American|01:55|2|
Houston George Bush Intercont.  IAH   |American|08:55|3|
Houston George Bush Intercont.  IAH   |American|12:25|4|
Houston George Bush Intercont.  IAH   |Continental|02:40|11|
Houston George Bush Intercont.  IAH   |Continental|04:38|13|
Houston George Bush Intercont.  IAH   |Delta|06:10|4|
Houston George Bush Intercont.  IAH   |Delta|13:58|18|
Houston George Bush Intercont.  IAH   |Northwest|07:11|10|
Houston George Bush Intercont.  IAH   |Southwest|06:15|10|
Houston George Bush Intercont.  IAH   |Southwest|14:54|16|
Houston George Bush Intercont.  IAH   |USAir|11:50|18|
Houston George Bush Intercont.  IAH   |United|02:24|11|
Houston Hobby   HOU   |AirCanada|09:44|12|
Houston Hobby   HOU   |Alaska|10:16|4|
Houston Hobby   HOU   |Continental|08:23|14|
Houston Hobby   HOU   |Continental|12:30|1|
Houston Hobby   HOU   |Delta|09:48|15|
Houston Hobby   HOU   |Delta|22:04|1|
Houston Hobby   HOU   |Skywest|22:45|7|
Houston Hobby   HOU   |USAir|16:30|6|
Houston Hobby   HOU   |USAir|21:23|17|
Houston Hobby   HOU   |United|12:53|18|
Huron Regional   HON   |Alaska|03:40|8|
Huron Regional   HON   |Alaska|06:06|16|
Huron Regional   HON   |Delta|07:47|13|
Huron Regional   HON   |Delta|19:06|5|
Huron Regional   HON   |Northwest|11:10|3|
Huron Regional   HON   |Southwest|00:01|18|
Huron Regional   HON   |Southwest|12:44|3|
Huron Regional   HON   |Southwest|16:07|6|
Huron Regional   HON   |United|16:21|19|
Huron Regional   HON   |United|22:26|14|
Jacksonville   JAX   |AirCanada|04:55|15|
Jacksonville   JAX   |American|01:07|19|
Jacksonville   JAX   |Continental|06:04|2|
Jacksonville   JAX   |Skywest|04:40|7|
Jacksonville   JAX   |Skywest|17:19|2|
Jacksonville   JAX   |USAir|07:19|10|
Jacksonville   JAX   |USAir|07:48|6|
Jacksonville   JAX   |USAir|20:41|10|
Jacksonville   JAX   |United|03:08|2|
Kahului Maui   OGG   |AirCanada|03:37|19|
Kahului Maui   OGG   |AirCanada|12:19|10|
Kahului Maui   OGG   |AirCanada|13:50|3|
Kahului Maui   OGG   |AirCanada|18:57|4|
Kahului Maui   OGG   |Alaska|04:37|12|
Kahului Maui   OGG   |American|16:11|9|
Kahului Maui   OGG   |Skywest|20:12|6|
Kahului Maui   OGG   |Skywest|22:24|6|
Kahului Maui   OGG   |Southwest|07:42|16|
Kahului Maui   OGG   |United|10:51|16|
Kahului Maui   OGG   |United|18:22|12|
Kahului Maui   OGG   |United|19:39|8|
Kansas City International   MCI   |Alaska|14:18|3|
Kansas City International   MCI   |American|10:48|10|
Kansas City International   MCI   |American|10:49|18|
Kansas City International   MCI   |Continental|05:26|1|
Kansas City International   MCI   |Delta|13:23|14|
Kansas City International   MCI   |USAir|22:24|5|
Kansas City International   MCI   |United|07:45|14|
Kona International  at Keahole  KOA   |AirCanada|01:10|1|
Kona International  at Keahole  KOA   |AirCanada|20:23|10|
Kona International  at Keahole  KOA   |American|14:37|19|
Kona International  at Keahole  KOA   |Continental|19:20|16|
Kona International  at Keahole  KOA   |Delta|17:37|2|
